Episode,State,Utara,Timur,Selatan,Barat,Goal,Total Aksi,Reward
9,"1,5",-0.2962,-0.199,-0.29773900000000003,-0.5,True,17,84
9,"1,6",-0.5,-0.28891,-0.199,-0.5,True,17,84
9,"2,1",-0.553190077,-0.6040575100000001,-0.9752000000000001,-0.56960961376969,True,17,84
9,"2,2",-0.46700478100000004,-0.4607506900000001,-0.42596703820000004,-0.41444461000000005,True,17,84
9,"2,3",-0.37720000000000004,-0.377929,-0.3129751,-0.4021223959,True,17,84
9,"2,4",-0.37720000000000004,-0.2962,-0.30516751,-0.2071,True,17,84
9,"2,5",-0.28891,-0.199,-0.305029,-0.199,True,17,84
9,"2,6",-0.5,-0.20710000000000003,-0.29701,-0.199,True,17,84
9,"3,1",-0.48043369,-0.44281000000000004,-0.9752000000000001,-0.4312939141,True,17,84
9,"3,2",-0.3043,-0.37639,-0.42091885900000003,-0.3144331,True,17,84
9,"3,3",-0.2881,-0.2881,-0.19981000000000002,-0.29701,True,17,84
9,"3,4",-0.28,-0.2881,-0.199,-0.199,True,17,84
9,"3,5",-0.19,-0.2881,-0.20791,-0.1,True,17,84
9,"3,6",-0.5,-0.199,-0.10900000000000001,-0.199,True,17,84
9,"4,1",-0.199,-0.28,-0.5,-0.314550469,True,17,84
9,"4,2",-0.199,-0.28,-0.2071,-0.20791,True,17,84
9,"4,3",-0.199,-0.19,-0.19,-0.199,True,17,84
9,"4,4",-0.199,-0.05319999999999997,-0.199,-0.199,True,17,84
9,"4,5",-0.1,-0.199,-0.199,-0.199,True,17,84
9,"4,6",-0.5,-0.19,-0.1,-0.1,True,17,84
9,"5,1",-0.19,-0.19,-0.5,-0.10900000000000001,True,17,84
9,"5,2",-0.19,-0.19252,-0.1,-0.10900000000000001,True,17,84
9,"5,3",-0.19,-0.1,-0.10900000000000001,-0.1,True,17,84
9,"5,4",-0.1,4.95359,-0.1,-0.1,True,17,84
9,"5,5",-0.1,-0.19,-0.199,-0.1,True,17,84
9,"5,6",-0.5,-0.1,-0.199,-0.1,True,17,84
9,"6,1",-0.19,-0.5,-0.5,-0.10900000000000001,True,17,84
9,"6,2",0.2091590000000001,-0.5,-0.1,-0.1,True,17,84
9,"6,3",7.460621000000001,0.0,0.0,0.0,True,17,84
9,"6,4",0.0,52.17031,0.0,0.0,True,17,84
9,"6,5",-0.1,-0.5,2.339,-0.1,True,17,84
9,"6,6",0.0,-0.5,-0.1,-0.1,True,17,84
9,Jalur,,,,,,,"timur,utara,timur,selatan,barat,timur,utara,selatan,timur,barat,utara,timur,timur,timur,utara,utara,timur"
10,"1,1",-0.83040167592721,-0.8938513753210001,-0.9950000000000001,-0.9950000000000001,True,22,75
10,"1,2",-0.62135046892,-0.6375446059942,-0.5539432798,-0.9950000000000001,True,22,75
10,"1,3",-0.459555859,-0.4808944180000001,-0.42653584934380007,-0.9590000000000001,True,22,75
10,"1,4",-0.36991,-0.29701,-0.32237920000000003,-0.5,True,22,75
10,"1,5",-0.2962,-0.199,-0.29773900000000003,-0.5,True,22,75
10,"1,6",-0.5,-0.28891,-0.199,-0.5,True,22,75
10,"2,1",-0.6393386314,-0.683504659,-0.9752000000000001,-0.686597272334821,True,22,75
10,"2,2",-0.46700478100000004,-0.5420626210000001,-0.53315744131,-0.5216079293020001,True,22,75
10,"2,3",-0.37720000000000004,-0.377929,-0.420014623438,-0.4021223959,True,22,75
10,"2,4",-0.37720000000000004,-0.2962,-0.30516751,-0.2071,True,22,75
10,"2,5",-0.28891,-0.199,-0.305029,-0.199,True,22,75
10,"2,6",-0.5,-0.20710000000000003,-0.29701,-0.199,True,22,75
10,"3,1",-0.48043369,-0.5164390000000001,-0.9752000000000001,-0.5394293879292721,True,22,75
10,"3,2",-0.3043,-0.37639,-0.517643425369,-0.3144331,True,22,75
10,"3,3",-0.2881,-0.2881,-0.19981000000000002,-0.29701,True,22,75
10,"3,4",-0.28,-0.2881,-0.199,-0.199,True,22,75
10,"3,5",-0.19,-0.2881,-0.20791,-0.1,True,22,75
10,"3,6",-0.5,-0.199,-0.10900000000000001,-0.199,True,22,75
10,"4,1",-0.29701,-0.28,-0.5,-0.314550469,True,22,75
10,"4,2",-0.2962,-0.28,-0.2071,-0.20791,True,22,75
10,"4,3",-0.199,-0.28,-0.19,-0.199,True,22,75
10,"4,4",-0.199,-0.05319999999999997,-0.199,-0.199,True,22,75
10,"4,5",-0.1,-0.199,-0.199,-0.199,True,22,75
10,"4,6",-0.5,-0.19,-0.1,-0.1,True,22,75
10,"5,1",-0.19,-0.19,-0.5,-0.10900000000000001,True,22,75
10,"5,2",-0.19,-0.19252,-0.1,-0.10900000000000001,True,22,75
